link,word
./data/macroset/en/clips/mistake/common_voice_en_653613.opus,mistake
./data/macroset/en/clips/mistake/common_voice_en_619851.opus,mistake
./data/macroset/en/clips/mistake/common_voice_en_218003.opus,mistake
./data/macroset/en/clips/mistake/common_voice_en_19846923.opus,mistake
./data/macroset/en/clips/mistake/common_voice_en_35018.opus,mistake
./data/macroset/en/clips/nervous/common_voice_en_17288014.opus,nervous
./data/macroset/en/clips/nervous/common_voice_en_33026.opus,nervous
./data/macroset/en/clips/nervous/common_voice_en_612052.opus,nervous
./data/macroset/en/clips/nervous/common_voice_en_18558350.opus,nervous
./data/macroset/en/clips/nervous/common_voice_en_17562028.opus,nervous
./data/macroset/en/clips/regret/common_voice_en_21674055.opus,regret
./data/macroset/en/clips/regret/common_voice_en_18982799.opus,regret
./data/macroset/en/clips/regret/common_voice_en_581427.opus,regret
./data/macroset/en/clips/regret/common_voice_en_18451430.opus,regret
./data/macroset/en/clips/regret/common_voice_en_18900027.opus,regret
./data/macroset/en/clips/politics/common_voice_en_686704.opus,politics
./data/macroset/en/clips/politics/common_voice_en_21670385.opus,politics
./data/macroset/en/clips/politics/common_voice_en_20705058.opus,politics
./data/macroset/en/clips/politics/common_voice_en_213338.opus,politics
./data/macroset/en/clips/politics/common_voice_en_32268.opus,politics
./data/macroset/en/clips/driven/common_voice_en_20839119.opus,driven
./data/macroset/en/clips/driven/common_voice_en_20184533.opus,driven
./data/macroset/en/clips/driven/common_voice_en_19709238.opus,driven
./data/macroset/en/clips/driven/common_voice_en_19472011.opus,driven
./data/macroset/en/clips/driven/common_voice_en_19125792.opus,driven
./data/macroset/en/clips/mayor/common_voice_en_19649475.opus,mayor
./data/macroset/en/clips/mayor/common_voice_en_20921875__2.opus,mayor
./data/macroset/en/clips/mayor/common_voice_en_600741.opus,mayor
./data/macroset/en/clips/mayor/common_voice_en_21375103.opus,mayor
./data/macroset/en/clips/mayor/common_voice_en_21447191.opus,mayor
./data/macroset/en/clips/timber/common_voice_en_19417007.opus,timber
./data/macroset/en/clips/timber/common_voice_en_18679509.opus,timber
./data/macroset/en/clips/timber/common_voice_en_22303205.opus,timber
./data/macroset/en/clips/timber/common_voice_en_19296852.opus,timber
./data/macroset/en/clips/timber/common_voice_en_20593389.opus,timber
./data/macroset/en/clips/neil/common_voice_en_22230220.opus,neil
./data/macroset/en/clips/neil/common_voice_en_19655248.opus,neil
./data/macroset/en/clips/neil/common_voice_en_22268497.opus,neil
./data/macroset/en/clips/neil/common_voice_en_19511673.opus,neil
./data/macroset/en/clips/neil/common_voice_en_19419427.opus,neil
./data/macroset/en/clips/rig/common_voice_en_246953.opus,rig
./data/macroset/en/clips/rig/common_voice_en_18986892.opus,rig
./data/macroset/en/clips/rig/common_voice_en_19497231.opus,rig
./data/macroset/en/clips/rig/common_voice_en_21101114.opus,rig
./data/macroset/en/clips/rig/common_voice_en_597578.opus,rig
./data/macroset/en/clips/signs/common_voice_en_20110221.opus,signs
./data/macroset/en/clips/signs/common_voice_en_18799814.opus,signs
./data/macroset/en/clips/signs/common_voice_en_62458.opus,signs
./data/macroset/en/clips/signs/common_voice_en_657298.opus,signs
./data/macroset/en/clips/signs/common_voice_en_501410.opus,signs
./data/macroset/en/clips/frisbee/common_voice_en_66552.opus,frisbee
./data/macroset/en/clips/frisbee/common_voice_en_217693.opus,frisbee
./data/macroset/en/clips/frisbee/common_voice_en_609426.opus,frisbee
./data/macroset/en/clips/frisbee/common_voice_en_652983.opus,frisbee
./data/macroset/en/clips/frisbee/common_voice_en_535361.opus,frisbee
./data/macroset/en/clips/ireland/common_voice_en_18942434.opus,ireland
./data/macroset/en/clips/ireland/common_voice_en_19475381.opus,ireland
./data/macroset/en/clips/ireland/common_voice_en_21679737.opus,ireland
./data/macroset/en/clips/ireland/common_voice_en_19010812.opus,ireland
./data/macroset/en/clips/ireland/common_voice_en_19795619.opus,ireland
./data/macroset/en/clips/yellowish/common_voice_en_20975041.opus,yellowish
./data/macroset/en/clips/yellowish/common_voice_en_20169872.opus,yellowish
./data/macroset/en/clips/yellowish/common_voice_en_22362448.opus,yellowish
./data/macroset/en/clips/yellowish/common_voice_en_20982129.opus,yellowish
./data/macroset/en/clips/yellowish/common_voice_en_20447969.opus,yellowish
./data/macroset/en/clips/walkway/common_voice_en_90698.opus,walkway
./data/macroset/en/clips/walkway/common_voice_en_19419288.opus,walkway
./data/macroset/en/clips/walkway/common_voice_en_20850147.opus,walkway
./data/macroset/en/clips/walkway/common_voice_en_21949375.opus,walkway
./data/macroset/en/clips/walkway/common_voice_en_20230189.opus,walkway
./data/macroset/en/clips/plan/common_voice_en_21637483.opus,plan
./data/macroset/en/clips/plan/common_voice_en_18797005.opus,plan
./data/macroset/en/clips/plan/common_voice_en_17979614.opus,plan
./data/macroset/en/clips/plan/common_voice_en_497390.opus,plan
./data/macroset/en/clips/plan/common_voice_en_19042875.opus,plan
./data/macroset/en/clips/massachusetts/common_voice_en_20379732.opus,massachusetts
./data/macroset/en/clips/massachusetts/common_voice_en_19688148.opus,massachusetts
./data/macroset/en/clips/massachusetts/common_voice_en_19887742.opus,massachusetts
./data/macroset/en/clips/massachusetts/common_voice_en_19768829.opus,massachusetts
./data/macroset/en/clips/massachusetts/common_voice_en_19641316.opus,massachusetts
./data/macroset/en/clips/commanded/common_voice_en_20114602.opus,commanded
./data/macroset/en/clips/commanded/common_voice_en_20546569.opus,commanded
./data/macroset/en/clips/commanded/common_voice_en_18931084.opus,commanded
./data/macroset/en/clips/commanded/common_voice_en_18757838.opus,commanded
./data/macroset/en/clips/commanded/common_voice_en_19943720.opus,commanded
./data/macroset/en/clips/mandatory/common_voice_en_18800382.opus,mandatory
./data/macroset/en/clips/mandatory/common_voice_en_19293748.opus,mandatory
./data/macroset/en/clips/mandatory/common_voice_en_19056535.opus,mandatory
./data/macroset/en/clips/mandatory/common_voice_en_21904031.opus,mandatory
./data/macroset/en/clips/mandatory/common_voice_en_17284304.opus,mandatory
